product_id,category,craft_type,material,state,district,size_m_or_units,weight_kg,handmade,quality_grade,design_complexity,raw_material_cost_inr,labour_cost_inr,inbound_procurement_cost_inr,production_overhead_inr,cost_floor_inr,selling_price_inr,mrp_inr,discount_pct,seller_count,rating,review_count,stock_units,trend_7d_pct,trend_30d_pct,trend_90d_pct,season,demand_index
SP-00672,Wall Art,Wood Craft,Cotton,Tamil Nadu,Madurai,5.48,1.15,1,4,5,1321.32,550.32,66.21,362.79,2300.64,3245.18,3489.44,0.07,30,3.55,1485,51,0.06509906475879576,-0.08711467743565587,0.2574085811386262,Wedding,0.651
SP-00673,Accessory,Handloom,Clay,Tamil Nadu,Kanchipuram,4.16,2.94,1,3,3,289.41,655.58,228.7,92.38,1266.07,2127.52,2659.4,0.2,29,4.57,779,112,-0.022794196016816735,0.10984851570597542,-0.002644994484004015,Normal,0.609
SP-00674,Wall Art,Embroidery,Wool,Maharashtra,Kolhapur,1.15,3.42,1,5,1,1676.0,376.06,295.74,168.79,2516.59,3461.73,5128.49,0.325,34,3.74,2004,79,0.01021122671880083,0.06061230407837602,0.13167445515820192,Normal,0.652
SP-00675,Bag,Metal Craft,Bamboo,Gujarat,Vadodara,0.63,0.33,1,4,3,1457.15,1363.23,143.99,107.35,3071.72,4888.39,6027.61,0.189,47,3.63,4141,61,0.08098502285279678,0.13088708832844662,-0.11220334304246576,Summer,0.674
SP-00676,Pottery,Leather Craft,Bamboo,Maharashtra,Kolhapur,2.73,1.04,1,2,2,1620.63,916.59,157.51,363.49,3058.22,5645.63,6364.86,0.113,77,3.97,2196,51,0.02527687786025159,0.06707318589604606,-0.0290270636040056,Festival,0.95
SP-00677,Stole,Leather Craft,Brass,Tamil Nadu,Coimbatore,3.04,0.86,1,1,4,1503.33,254.41,136.76,169.52,2064.02,3209.03,3304.87,0.029,79,4.95,2240,1,0.06143976900803405,-0.16896834109219375,-0.12749529127959358,Winter,0.546
SP-00678,Jewellery,Embroidery,Brass,Telangana,Nalgonda,5.21,3.47,1,3,2,633.98,1252.12,271.07,232.8,2389.97,3907.38,3915.21,0.002,74,4.18,1509,128,0.06189913552761493,0.12159571593486601,0.16541416009506102,Wedding,0.534
SP-00679,Bag,Handloom,Silk,Tamil Nadu,Kanchipuram,2.94,0.6,1,4,1,1496.25,1082.79,56.4,233.24,2868.68,4222.23,6339.68,0.334,95,4.88,4814,91,0.0032199935006044685,-0.06529712491154707,0.08164285822741758,Normal,0.674
SP-00680,Saree,Leather Craft,Brass,West Bengal,Murshidabad,6.09,1.5,1,3,3,1677.31,1147.36,198.77,334.46,3357.9,5260.52,6353.29,0.172,38,3.45,1224,80,-0.01958298531910162,-0.17482086803376365,0.22242809360964466,Festival,0.434
SP-00681,Stole,Handloom,Silk,Assam,Sivasagar,0.67,2.56,1,1,5,570.51,1065.69,136.11,176.21,1948.52,1899.74,2012.44,0.056,22,4.65,2635,36,0.0892231442409919,-0.17776876180953385,-0.06475734604843528,Normal,0.642
SP-00682,Bag,Handloom,Bamboo,Maharashtra,Pune,1.07,1.87,1,2,1,837.55,272.76,284.83,113.59,1508.73,2003.95,2582.41,0.224,93,4.12,1086,91,0.06697256529896553,-0.04279199876821015,0.04567278711026439,Festival,0.585
SP-00683,Saree,Metal Craft,Wood,Gujarat,Ahmedabad,4.59,2.64,0,2,2,1159.34,831.94,34.97,412.03,2438.28,3904.79,4756.14,0.179,119,3.27,1802,141,-0.012792454441928062,0.07764551592101875,0.06166603755095991,Monsoon,0.684
SP-00684,Jewellery,Leather Craft,Wood,Maharashtra,Solapur,4.28,2.52,1,3,4,862.99,1709.16,75.5,280.66,2928.31,4351.34,6484.86,0.329,105,3.84,3890,28,-0.0013670677347403654,0.00975821801543781,0.34358056510186397,Normal,0.22
SP-00685,Stole,Metal Craft,Clay,Maharashtra,Nagpur,2.15,1.16,1,3,2,753.84,1174.16,120.84,190.62,2239.46,4400.0,5188.68,0.152,75,4.62,1503,24,0.03031030634040451,0.08325305497689187,0.1109670015037213,Winter,0.936
SP-00686,Bag,Embroidery,Jute,West Bengal,Bankura,4.83,0.14,0,5,3,589.03,1253.83,70.32,301.36,2214.54,3450.42,3510.09,0.017,85,3.99,3165,25,-0.008873751046045104,0.05300595547198361,0.04189153610858157,Normal,0.582
SP-00687,Basket,Block Print,Jute,West Bengal,Bankura,1.19,1.99,1,4,3,682.49,324.12,194.45,435.05,1636.11,2485.99,3016.98,0.176,5,4.35,4364,39,-0.02505928253048519,0.16241108919195604,0.12231014601540421,Festival,0.744
SP-00688,Saree,Embroidery,Leather,Maharashtra,Kolhapur,2.32,2.98,1,5,4,1398.28,943.88,141.31,53.61,2537.08,3621.99,5051.59,0.283,82,3.87,648,76,-0.015663336454782916,0.007732546254094488,-0.12797362321279945,Wedding,0.595
SP-00689,Saree,Leather Craft,Wood,Assam,Sivasagar,4.17,2.64,1,4,2,1704.58,558.42,96.13,246.8,2605.93,5037.12,5666.05,0.111,92,4.06,1020,129,0.016004412794674898,0.21079631934107387,0.1555949289504669,Festival,0.752
SP-00690,Stole,Block Print,Bamboo,Gujarat,Surat,3.14,0.63,1,3,2,347.48,1409.78,275.73,193.55,2226.54,3317.09,3665.29,0.095,74,3.89,450,48,0.034364842204128394,0.033608997735884646,0.1277426980894522,Normal,0.47
SP-00691,Home Decor,Jewellery,Silk,Gujarat,Kutch,2.61,1.81,1,3,3,1289.06,1644.84,71.51,417.61,3423.02,7543.25,8581.63,0.121,118,4.18,2360,83,0.013817635091050605,0.1465131372635445,0.11823774885344611,Wedding,0.739
SP-00692,Jewellery,Handloom,Brass,Karnataka,Bengaluru Rural,3.55,0.28,0,4,5,948.16,1164.0,128.56,319.84,2560.56,2816.18,4228.5,0.334,51,4.12,2186,76,-0.07525023290769091,-0.10745381307271595,-0.02420253247634764,Festival,0.506
SP-00693,Basket,Basketry,Leather,Uttar Pradesh,Lucknow,3.58,1.45,1,4,1,1653.1,1033.95,179.46,282.93,3149.44,4477.71,6517.77,0.313,85,4.05,2246,51,0.01540603636536012,0.021295922671781948,0.21971434331423897,Normal,0.79
SP-00694,Saree,Wood Craft,Wool,Tamil Nadu,Coimbatore,5.25,2.85,1,1,5,1411.14,960.72,242.81,410.26,3024.93,5386.53,5700.03,0.055,113,3.77,2973,30,0.06251075260582402,0.036655988713045574,-0.20140712201714883,Normal,0.556
SP-00695,Jewellery,Pottery,Clay,Karnataka,Dharwad,6.25,1.54,1,5,1,1707.12,1402.94,109.72,59.66,3279.44,4381.86,6425.01,0.318,29,4.72,770,40,0.001796520374827297,-0.03940351866750697,0.041225714095774385,Summer,0.333
SP-00696,Bag,Embroidery,Silver-plated,Gujarat,Vadodara,2.76,0.3,0,5,5,1526.52,770.83,30.19,273.12,2600.66,4090.34,4886.91,0.163,101,3.63,4817,106,0.024676464197160422,0.14192158319755993,0.13383402401706135,Normal,0.297
SP-00697,Bag,Leather Craft,Wool,West Bengal,Bankura,5.5,3.07,0,1,5,1395.24,1258.05,150.96,364.93,3169.18,5475.25,7679.17,0.287,115,3.76,415,37,0.04293376277119558,0.022090903913263193,0.07593730176449065,Normal,0.735
SP-00698,Bag,Leather Craft,Jute,Rajasthan,Udaipur,2.72,1.87,1,3,3,776.95,1417.43,216.43,145.48,2556.29,4405.7,4944.67,0.109,88,4.25,2560,124,-0.048929882839731306,0.17309337583314788,-0.08722975589789711,Normal,0.909
SP-00699,Accessory,Wood Craft,Bamboo,Odisha,Sambalpur,2.16,3.48,0,5,4,718.06,390.91,255.76,430.35,1795.08,3610.17,3748.88,0.037,53,4.17,4648,30,0.03077505999009843,0.16623113126282815,0.03184254686105163,Normal,0.438
SP-00700,Jewellery,Metal Craft,Jute,West Bengal,Hooghly,4.09,3.36,1,3,2,1328.41,1290.7,216.37,248.56,3084.04,4862.6,6101.13,0.203,78,4.27,3064,56,0.053574164418152784,0.05900249326816051,0.050715369587563904,Normal,0.497
SP-00701,Basket,Pottery,Jute,Assam,Barpeta,1.01,1.79,1,1,2,1451.83,922.96,207.01,62.42,2644.22,4368.17,4773.96,0.085,60,4.34,2980,148,0.050488981698633924,0.06605568725045279,0.17844918677234906,Festival,0.891
SP-00702,Bag,Block Print,Jute,Tamil Nadu,Salem,1.83,1.41,1,4,5,1019.72,1144.46,89.45,211.29,2464.92,3177.91,3527.09,0.099,116,3.95,1729,82,0.11410901468365099,0.06528060652952869,-0.05700727441393938,Normal,0.459
SP-00703,Wall Art,Wood Craft,Leather,West Bengal,Bankura,4.01,3.17,1,2,2,1435.72,1499.75,183.86,338.85,3458.18,4070.04,4339.06,0.062,104,3.98,193,118,-0.06790512938223568,-0.17971386312358456,0.06881739234452564,Monsoon,0.464
SP-00704,Stole,Jewellery,Bamboo,Uttar Pradesh,Moradabad,5.98,2.3,1,2,3,1532.79,885.01,43.74,211.59,2673.13,5152.14,6596.85,0.219,34,5.0,2660,105,-0.023247974704170647,0.17435954013274257,0.37798988956323615,Summer,0.837
SP-00705,Accessory,Metal Craft,Jute,Assam,Sivasagar,5.03,1.95,1,3,2,1155.04,608.07,180.42,140.93,2084.46,2893.32,4092.39,0.293,101,3.64,4063,47,0.005674547231090442,-0.01361099853253575,0.3160328961275427,Normal,0.233
SP-00706,Bag,Wood Craft,Silk,Gujarat,Vadodara,3.12,2.61,0,2,2,1237.35,1277.88,271.56,410.18,3196.97,5048.97,7424.96,0.32,9,4.05,977,17,0.044870974737827016,-0.09341023084800937,0.16832031688459229,Festival,0.675
SP-00707,Stole,Block Print,Leather,Assam,Dibrugarh,1.84,2.8,1,1,5,571.4,679.17,116.69,401.07,1768.33,2802.02,4207.24,0.334,13,3.96,3046,145,0.08690897850231594,0.06047826102994982,0.170928149347917,Normal,0.775
SP-00708,Wall Art,Basketry,Jute,Odisha,Cuttack,2.66,3.23,1,4,2,482.72,548.69,150.35,427.98,1609.74,2552.02,2783.01,0.083,96,4.43,1578,91,0.01713776644805323,0.024299768722791475,-0.062070104350204935,Normal,0.753
SP-00709,Bag,Handloom,Clay,Karnataka,Channapatna,3.2,2.61,1,1,5,1415.09,279.18,286.51,50.98,2031.76,3262.13,3352.65,0.027,85,3.71,4605,93,-0.02701861512178518,-0.020607158989412212,-0.08085211492520109,Festival,0.765
SP-00710,Home Decor,Embroidery,Bamboo,Telangana,Karimnagar,3.73,3.21,1,4,3,853.74,1901.17,223.57,325.23,3303.71,4868.95,6440.41,0.244,106,4.26,4852,23,0.013589493174848762,0.19519706450769853,0.2127693580367272,Normal,0.816
SP-00711,Pottery,Pottery,Silk,Uttar Pradesh,Moradabad,2.73,3.1,1,2,2,776.81,1388.79,268.6,104.58,2538.78,4221.04,4674.46,0.097,73,3.71,2690,70,0.12064895395662291,0.08564503404142326,-0.04146088341859763,Festival,0.673
SP-00712,Wall Art,Block Print,Leather,Odisha,Puri,2.73,0.22,1,3,2,1724.19,918.32,52.65,296.38,2991.54,5844.41,6626.32,0.118,97,4.67,3668,95,0.10011048806829867,0.07686002129589933,0.009756183144784582,Wedding,0.406
SP-00713,Wall Art,Embroidery,Silk,Gujarat,Surat,1.67,0.89,1,5,5,259.4,393.36,63.28,221.68,937.72,1577.86,1824.12,0.135,12,4.22,4575,58,0.08452657226098009,0.0013831827967540275,-0.09162296866958791,Normal,0.627
SP-00714,Accessory,Embroidery,Bamboo,Karnataka,Mysuru,5.67,0.12,1,5,3,1923.41,443.49,239.58,108.12,2714.6,4442.1,5552.62,0.2,70,4.05,2533,116,0.020949488417269364,-0.05700566384743754,0.1262567112676736,Normal,0.68
SP-00715,Accessory,Block Print,Leather,Maharashtra,Kolhapur,5.93,2.27,1,5,5,460.09,571.48,147.13,163.47,1342.17,1895.83,1964.59,0.035,111,4.34,1784,96,0.0025315447240145082,-0.10951440475767069,-0.09625023065582325,Normal,0.259
SP-00716,Accessory,Pottery,Clay,Odisha,Sambalpur,0.81,2.41,1,2,4,1263.94,1659.69,89.25,312.87,3325.75,3745.93,5048.42,0.258,55,4.42,1228,132,-0.005869372884168663,-0.06373991054668465,0.07204199658456398,Normal,0.549
SP-00717,Basket,Jewellery,Brass,Odisha,Puri,4.68,1.28,1,2,1,242.85,1141.03,191.84,393.11,1968.83,3285.72,4904.06,0.33,13,3.46,4009,66,0.03542559106254058,-0.018407313908626217,0.12591310226077454,Festival,0.596
SP-00718,Wall Art,Wood Craft,Silk,Odisha,Cuttack,4.7,1.25,1,2,3,181.47,1513.63,238.91,108.86,2042.87,4277.45,4545.64,0.059,97,3.32,4317,50,0.11382669370722463,0.18498118303709557,-0.2742501175637708,Festival,0.697
SP-00719,Bag,Metal Craft,Brass,Karnataka,Channapatna,4.88,2.8,0,4,3,1474.4,1204.06,88.57,155.45,2922.48,5050.5,5537.83,0.088,12,4.28,4664,99,-0.006068086084080472,0.1864900369075235,0.16464480728459602,Festival,0.609
SP-00720,Jewellery,Metal Craft,Wool,Uttar Pradesh,Varanasi,6.12,1.21,1,2,3,741.0,281.87,245.23,230.17,1498.27,2758.19,3051.1,0.096,19,4.11,1714,101,-0.005363511940451711,-0.019305229224305838,0.04072424259832696,Festival,0.874
SP-00721,Wall Art,Pottery,Bamboo,Uttar Pradesh,Varanasi,1.06,2.7,1,2,3,546.77,1534.75,203.17,449.65,2734.34,3725.94,5423.49,0.313,106,4.98,4179,100,-0.028773411918513545,0.068224712176715,-0.4459929965633425,Summer,0.299
SP-00722,Jewellery,Wood Craft,Cotton,Karnataka,Dharwad,6.04,3.35,0,4,1,1121.51,1096.61,194.04,294.85,2707.01,2890.42,4014.47,0.28,78,3.81,2659,94,0.08156264396780065,-0.06471463662892823,0.29940543272092446,Normal,0.389
SP-00723,Bag,Metal Craft,Bamboo,Karnataka,Dharwad,1.42,0.82,1,2,4,1537.94,698.57,195.62,193.84,2625.97,4625.76,6684.62,0.308,71,4.41,4978,83,-0.016112765790799646,0.017218678628675287,0.016903294228134455,Summer,0.722
SP-00724,Bag,Wood Craft,Cotton,Odisha,Sambalpur,0.63,1.1,1,1,1,990.06,1116.01,211.92,62.6,2380.59,4032.03,5553.76,0.274,52,3.41,426,79,0.007954164413623177,0.021571418274737277,0.0991111085615903,Summer,0.372
SP-00725,Saree,Block Print,Silk,Maharashtra,Solapur,6.41,3.43,1,2,5,869.15,660.51,90.42,309.4,1929.48,2262.4,2938.18,0.23,31,3.73,2332,46,0.07420780117054322,-0.0036489091304408444,0.012440125089983822,Normal,0.667
SP-00726,Bag,Block Print,Wool,West Bengal,Bankura,3.21,3.25,0,4,4,373.78,1910.64,206.71,129.35,2620.48,2994.84,4430.24,0.324,93,4.2,3712,127,0.032791009502962036,-0.13886553840741175,0.35708089654540187,Winter,0.435
SP-00727,Home Decor,Embroidery,Wood,Odisha,Cuttack,6.36,0.14,1,4,4,1597.8,798.19,42.17,193.77,2631.93,4820.69,6532.1,0.262,43,5.0,582,27,0.04917163747189374,0.07887783869976187,0.2398661076929745,Festival,0.455
SP-00728,Stole,Jewellery,Wood,Karnataka,Dharwad,3.31,0.82,1,4,5,420.58,1860.33,204.2,345.09,2830.2,4823.58,6448.64,0.252,101,4.16,1099,138,-0.039477589206650635,0.03413976363899154,0.11229415494048017,Wedding,0.749
SP-00729,Home Decor,Pottery,Bamboo,Maharashtra,Nagpur,4.41,2.13,1,5,5,293.6,1556.5,60.09,447.39,2357.58,3319.64,4043.41,0.179,54,3.99,3225,72,0.10118560977791437,0.04102092865627548,0.036481707526035544,Normal,0.613
SP-00730,Accessory,Leather Craft,Bamboo,Rajasthan,Jaipur,1.8,1.66,1,1,2,1479.4,780.52,53.86,280.69,2594.47,4610.43,6800.04,0.322,66,3.18,4328,87,0.02226534117423713,0.02845060523146646,0.2929008153359256,Wedding,0.677
SP-00731,Pottery,Block Print,Bamboo,Gujarat,Vadodara,1.01,2.57,1,5,5,484.13,1735.82,254.86,234.72,2709.53,4236.15,4274.62,0.009,94,3.62,2255,51,0.05677234068025286,0.008655301053889765,-0.016207893223879735,Normal,0.674
SP-00732,Accessory,Metal Craft,Brass,Uttar Pradesh,Moradabad,4.11,3.22,1,1,1,870.6,237.03,230.22,63.62,1401.47,1912.46,2584.41,0.26,80,4.31,2137,16,0.01669891474331298,-0.06993684032486916,-0.17368309319493036,Festival,0.681
SP-00733,Home Decor,Handloom,Clay,Odisha,Koraput,1.81,0.57,1,4,1,1469.92,600.9,166.35,189.44,2426.61,4342.29,6081.64,0.286,81,4.37,1885,69,-0.04951425299710778,0.02606948978442577,0.015865361591779877,Festival,0.478
SP-00734,Jewellery,Jewellery,Bamboo,Uttar Pradesh,Bhadohi,2.15,1.34,0,1,2,501.54,1209.24,269.51,63.15,2043.44,3094.94,3180.82,0.027,111,4.31,3664,28,0.021775108273665227,0.03393196832907165,0.4001666384757425,Normal,0.684
SP-00735,Accessory,Basketry,Wool,Odisha,Puri,3.24,1.12,0,4,5,574.77,1767.99,277.87,52.22,2672.85,3468.44,4969.11,0.302,13,4.04,275,74,-0.08650363218792602,-0.10129268966600669,-0.04882325432308636,Normal,0.568
SP-00736,Stole,Handloom,Silver-plated,Uttar Pradesh,Moradabad,5.83,2.97,1,4,4,340.45,1143.67,251.85,290.71,2026.68,2551.19,3115.01,0.181,79,4.16,3977,86,0.04498322444771153,-0.034752132836375536,-0.06312783622516602,Festival,0.853
SP-00737,Pottery,Jewellery,Leather,West Bengal,Murshidabad,5.73,0.14,1,2,3,1584.26,1340.29,170.7,192.18,3287.43,3907.06,5557.7,0.297,55,4.35,1877,66,-0.033008243589650266,0.0446297259277339,0.015871485209604547,Normal,0.587
SP-00738,Basket,Leather Craft,Clay,Maharashtra,Kolhapur,5.74,0.89,0,3,3,671.11,1169.2,172.32,69.71,2082.34,2405.44,2594.87,0.073,49,3.44,4667,37,0.061485030786507786,-0.05294750220625192,0.2008165449634796,Normal,0.455
SP-00739,Saree,Jewellery,Wood,Uttar Pradesh,Varanasi,4.61,1.04,0,4,4,511.02,1376.89,95.4,239.9,2223.21,3299.5,3900.12,0.154,74,4.07,2580,81,-0.029077419922227805,0.13949691941604686,0.14427369517110078,Normal,0.588
SP-00740,Jewellery,Basketry,Wood,Rajasthan,Jodhpur,5.71,2.06,1,5,1,1074.38,1581.36,56.81,356.44,3068.99,3395.15,4228.08,0.197,84,4.5,2443,127,0.01456789129774251,-0.005820987421948864,0.25481279555176867,Monsoon,0.645
SP-00741,Pottery,Leather Craft,Leather,Tamil Nadu,Madurai,1.53,2.98,1,2,2,285.11,298.19,40.87,290.8,914.97,1634.0,2116.58,0.228,105,4.98,54,63,0.009262666770014034,0.08794688041908885,-0.15565410977302785,Normal,0.603
SP-00742,Pottery,Basketry,Wool,Assam,Barpeta,4.18,1.47,1,3,5,537.49,1685.39,250.78,236.76,2710.42,4047.39,4841.38,0.164,29,4.5,2664,68,0.001849249781593277,0.032978403472656764,0.25888446642062507,Normal,0.646
SP-00743,Stole,Pottery,Wool,Karnataka,Bengaluru Rural,5.48,0.42,0,1,3,187.47,932.35,240.49,134.6,1494.91,2451.1,2463.42,0.005,6,4.91,1735,121,0.07019683029856845,0.07709025447782208,-0.06825407583650925,Monsoon,0.455
SP-00744,Jewellery,Block Print,Silver-plated,Maharashtra,Nagpur,3.24,1.2,1,4,1,705.18,457.34,266.75,163.36,1592.63,2442.49,3350.47,0.271,46,3.86,3617,119,0.016965489953420936,0.11612165501815289,-0.03599521577793638,Festival,0.829
SP-00745,Pottery,Block Print,Silver-plated,Uttar Pradesh,Bhadohi,3.09,2.96,1,4,3,1145.79,859.76,271.1,292.01,2568.66,3327.56,4760.46,0.301,90,3.24,4438,71,-0.024230972882567006,0.11142792376934624,0.08773176388910586,Winter,0.526
SP-00746,Saree,Metal Craft,Leather,Maharashtra,Kolhapur,1.59,1.28,1,1,1,266.85,849.62,112.01,392.81,1621.29,2413.09,2708.29,0.109,105,3.98,3229,64,0.10821205384505828,0.07304760796432623,-0.1264078428211493,Normal,0.416
SP-00747,Stole,Jewellery,Silk,West Bengal,Nadia,5.39,2.77,1,2,5,1462.03,915.28,38.52,188.89,2604.72,4457.73,4893.23,0.089,107,3.32,1124,99,0.042462968701301174,0.026898956544661068,4.5541302224824665e-05,Monsoon,0.817
SP-00748,Wall Art,Pottery,Bamboo,West Bengal,Bankura,1.57,0.83,0,3,1,213.39,1341.61,135.75,370.07,2060.82,3738.61,3866.19,0.033,4,3.89,1309,98,-0.033194744988643776,0.14866338154663383,0.10960205692881561,Festival,0.724
SP-00749,Stole,Pottery,Bamboo,Telangana,Karimnagar,3.6,2.02,0,5,4,1704.53,1806.57,267.5,95.51,3874.11,5969.46,8407.69,0.29,104,4.41,2344,7,-0.04319820212823816,0.09499739566271756,0.23091145458708626,Festival,0.637
SP-00750,Wall Art,Metal Craft,Cotton,Telangana,Warangal,1.54,2.22,1,5,3,1507.3,1258.09,199.05,86.12,3050.56,4747.02,5002.13,0.051,76,3.99,593,27,0.07145674705166961,0.0958091552723642,0.1037097141550482,Normal,0.703
SP-00751,Stole,Wood Craft,Jute,Gujarat,Kutch,1.78,2.8,1,4,1,1220.25,1204.93,253.87,137.87,2816.92,3589.81,4278.68,0.161,115,4.91,4426,69,0.008625441012324682,-0.1759248413413239,0.12220653192861167,Normal,0.567
SP-00752,Wall Art,Jewellery,Wool,Telangana,Karimnagar,6.44,3.2,1,2,5,1555.11,383.16,149.22,217.37,2304.86,3145.94,4456.01,0.294,65,4.25,4085,26,0.07818471783130093,0.06953503966210539,0.2566464322071018,Normal,0.502
SP-00753,Basket,Pottery,Silver-plated,Maharashtra,Nagpur,5.27,1.8,1,1,2,464.07,272.88,233.93,214.91,1185.79,1931.58,2895.92,0.333,69,3.8,1674,46,0.032227523149408216,0.13585940807773453,0.15257096602795223,Normal,0.337
SP-00754,Bag,Metal Craft,Cotton,Uttar Pradesh,Bhadohi,5.52,0.83,1,5,4,814.31,901.05,199.82,108.84,2024.02,2680.22,2786.09,0.038,96,4.46,1425,60,-0.09800192593315149,0.04704716164884791,-0.043579092392548216,Normal,0.625
SP-00755,Pottery,Basketry,Jute,Odisha,Sambalpur,0.83,3.14,1,5,3,566.48,1256.33,153.98,370.93,2347.72,4602.21,4986.14,0.077,7,3.96,1207,10,0.040455509956502,0.165797343871795,0.2521921284934304,Normal,0.368
SP-00756,Accessory,Jewellery,Jute,Rajasthan,Jodhpur,4.06,2.66,0,2,1,1033.17,381.45,56.5,198.31,1669.43,3335.1,3747.3,0.11,14,4.1,1863,112,-0.009457853879558078,0.17913453979864868,0.004130558584696173,Festival,0.557
SP-00757,Saree,Jewellery,Brass,Rajasthan,Jaipur,2.15,1.64,1,4,2,1029.05,244.84,79.77,308.74,1662.4,2706.48,3707.51,0.27,93,4.02,3676,132,0.019509458909728283,0.06312525551058909,0.03139109077067657,Normal,0.614
SP-00758,Accessory,Wood Craft,Wood,Rajasthan,Jodhpur,5.98,2.4,1,1,2,975.66,559.2,246.25,86.12,1867.23,3294.03,3438.44,0.042,88,4.08,4037,23,0.03661126645079093,-0.022149903542231224,-0.05133656160046564,Normal,0.654
SP-00759,Basket,Jewellery,Wool,Assam,Dibrugarh,0.93,2.52,1,1,2,545.01,415.35,284.13,244.65,1489.14,2055.05,2131.79,0.036,26,3.64,2154,112,-0.002992385882317844,0.016783876532445893,-0.16504479315808318,Normal,0.601
SP-00760,Accessory,Block Print,Brass,Maharashtra,Pune,5.79,0.73,1,4,4,1581.85,2018.91,63.42,428.85,4093.03,7792.96,9082.7,0.142,104,3.51,4541,13,0.06823966181824116,0.1412295733169181,0.12302250696289299,Normal,0.517
SP-00761,Saree,Handloom,Wood,Tamil Nadu,Coimbatore,1.63,0.47,1,5,4,372.1,2140.06,84.23,373.87,2970.26,3656.7,4067.52,0.101,12,4.53,3936,129,0.10146875864013165,-0.041593014125873,0.044015996815084224,Monsoon,0.48
SP-00762,Bag,Pottery,Silver-plated,Tamil Nadu,Madurai,3.76,2.59,1,3,4,1338.01,429.39,194.11,180.77,2142.28,2460.57,2712.87,0.093,56,4.57,2361,102,0.05445284084869054,-0.05895293850696225,0.012784539467236608,Normal,0.657
SP-00763,Saree,Embroidery,Wood,Uttar Pradesh,Varanasi,0.59,2.21,1,2,1,438.43,899.15,294.36,268.58,1900.52,2121.54,2352.04,0.098,108,4.23,3578,86,0.008698749246038686,-0.12483326407033696,-0.030151393841115565,Normal,0.315
SP-00764,Saree,Block Print,Silver-plated,Telangana,Karimnagar,2.91,0.12,1,1,5,1317.64,714.42,158.89,317.67,2508.62,4908.97,5478.76,0.104,81,4.1,2485,8,0.07225212716307272,0.032185499818922755,0.1651341613980774,Festival,0.574
SP-00765,Wall Art,Metal Craft,Jute,Assam,Dibrugarh,2.48,3.34,1,4,2,621.04,1555.02,104.42,409.5,2689.98,4449.24,4649.15,0.043,44,4.8,1325,38,-0.050221108286369054,-0.03902471459442385,-0.09462745991712684,Normal,0.788
SP-00766,Home Decor,Jewellery,Wood,Maharashtra,Kolhapur,6.06,2.9,1,2,5,568.83,725.11,134.21,115.92,1544.07,2661.74,2804.78,0.051,115,4.64,3386,107,0.00040923087333277416,0.06045716497003274,-0.2435026886809521,Normal,0.266
SP-00767,Pottery,Pottery,Silver-plated,Maharashtra,Kolhapur,1.34,1.56,0,2,1,1142.88,209.1,84.02,267.13,1703.13,2218.94,3064.83,0.276,41,3.9,4724,99,0.027955577827648726,0.026860589442353297,0.05840401981855981,Wedding,0.729
SP-00768,Jewellery,Basketry,Bamboo,Telangana,Karimnagar,2.79,1.29,1,2,3,600.54,1131.93,284.21,330.11,2346.79,3821.14,4212.94,0.093,114,4.78,2775,99,-0.001280487176371279,0.21417238287001533,0.043580855972413596,Normal,0.755
SP-00769,Basket,Embroidery,Silk,Gujarat,Vadodara,6.19,2.74,1,2,4,1164.34,992.64,181.48,360.45,2698.91,3161.69,3374.27,0.063,44,3.56,2741,60,-0.0027699740420323755,-0.03642481439850485,0.08436174003515531,Normal,0.533
SP-00770,Stole,Metal Craft,Bamboo,Karnataka,Channapatna,3.69,1.19,1,3,3,282.93,716.71,87.83,284.64,1372.11,1961.36,2859.13,0.314,15,3.41,3711,8,0.06290136220745497,0.11011617181594296,0.263821051572252,Festival,0.865
SP-00771,Stole,Jewellery,Clay,Rajasthan,Barmer,4.54,2.54,1,2,3,1038.8,462.77,288.37,216.65,2006.59,4362.39,4923.69,0.114,44,3.6,3814,90,-0.002695263596916849,0.0812423158198868,-0.000891059536185429,Wedding,0.86
SP-00772,Basket,Jewellery,Jute,Assam,Dibrugarh,2.11,2.04,1,1,3,230.36,1243.96,198.22,220.28,1892.82,2240.45,2489.39,0.1,29,4.38,597,141,0.014790622329927717,-0.0235280249865139,0.18771992476169908,Monsoon,0.535
SP-00773,Accessory,Leather Craft,Leather,Gujarat,Ahmedabad,1.14,1.87,1,4,1,790.29,1510.51,167.33,141.02,2609.15,3289.95,4363.33,0.246,71,4.44,3362,56,-0.030068387917128975,-0.1340914883756743,0.1783839808574726,Normal,0.274
